dataset,classifier,hyperparameters,test_mcc,test_mcc_stdev,test_accuracy,test_accuracy_stdev,test_recall,test_recall_stdev,test_specificity,test_specificity_stdev,test_gm,test_gm_stdev,test_uar,test_uar_stdev,test_bm,test_bm_stdev
7152,gauss_nb,{'classifier__var_smoothing': 1e-09},0.41354,0.094101,0.690075,0.049854,0.62833,0.070711,0.798552,0.077484,0.706081,0.049729,0.713441,0.048838,0.426882,0.097677
7152,gauss_nb,{'classifier__var_smoothing': 1e-08},0.41354,0.094101,0.690075,0.049854,0.62833,0.070711,0.798552,0.077484,0.706081,0.049729,0.713441,0.048838,0.426882,0.097677
7986,gauss_nb,{'classifier__var_smoothing': 1e-09},0.420362,0.092372,0.688916,0.049553,0.615879,0.07115,0.817205,0.075224,0.707188,0.049354,0.716542,0.048022,0.433084,0.096045
7986,gauss_nb,{'classifier__var_smoothing': 1e-08},0.420362,0.092372,0.688916,0.049553,0.615879,0.07115,0.817205,0.075224,0.707188,0.049354,0.716542,0.048022,0.433084,0.096045
6557,gauss_nb,{'classifier__var_smoothing': 1e-09},0.420492,0.092428,0.688427,0.0494,0.61429,0.071064,0.818742,0.076026,0.706916,0.049025,0.716516,0.047977,0.433032,0.095954
6557,gauss_nb,{'classifier__var_smoothing': 1e-08},0.420492,0.092428,0.688427,0.0494,0.61429,0.071064,0.818742,0.076026,0.706916,0.049025,0.716516,0.047977,0.433032,0.095954
1272,gauss_nb,{'classifier__var_smoothing': 1e-09},0.428195,0.09482,0.694847,0.050665,0.62626,0.071702,0.815362,0.075977,0.712384,0.05026,0.720811,0.049225,0.441621,0.098451
1272,gauss_nb,{'classifier__var_smoothing': 1e-08},0.428195,0.09482,0.694847,0.050665,0.62626,0.071702,0.815362,0.075977,0.712384,0.05026,0.720811,0.049225,0.441621,0.098451
4061,gauss_nb,{'classifier__var_smoothing': 1e-09},0.419302,0.100269,0.69833,0.051887,0.650034,0.071223,0.783189,0.083298,0.711168,0.052132,0.716612,0.05188,0.433224,0.10376
4061,gauss_nb,{'classifier__var_smoothing': 1e-08},0.419302,0.100269,0.69833,0.051887,0.650034,0.071223,0.783189,0.083298,0.711168,0.052132,0.716612,0.05188,0.433224,0.10376
6992,gauss_nb,{'classifier__var_smoothing': 1e-09},0.403396,0.094829,0.675343,0.049581,0.591536,0.069334,0.822622,0.078973,0.695274,0.05024,0.707079,0.049204,0.414157,0.098408
6992,gauss_nb,{'classifier__var_smoothing': 1e-08},0.403396,0.094829,0.675343,0.049581,0.591536,0.069334,0.822622,0.078973,0.695274,0.05024,0.707079,0.049204,0.414157,0.098408
6175,gauss_nb,{'classifier__var_smoothing': 1e-09},0.407315,0.091485,0.662951,0.048988,0.548832,0.070927,0.863502,0.073983,0.686013,0.050131,0.706167,0.047235,0.412333,0.094471
6175,gauss_nb,{'classifier__var_smoothing': 1e-08},0.407315,0.091485,0.662951,0.048988,0.548832,0.070927,0.863502,0.073983,0.686013,0.050131,0.706167,0.047235,0.412333,0.094471
6460,gauss_nb,{'classifier__var_smoothing': 1e-09},0.405309,0.095983,0.676701,0.05048,0.593732,0.070604,0.822492,0.07829,0.696513,0.050916,0.708112,0.049698,0.416224,0.099396
6460,gauss_nb,{'classifier__var_smoothing': 1e-08},0.405309,0.095983,0.676701,0.05048,0.593732,0.070604,0.822492,0.07829,0.696513,0.050916,0.708112,0.049698,0.416224,0.099396
4501,gauss_nb,{'classifier__var_smoothing': 1e-09},0.413972,0.091073,0.682531,0.048715,0.60261,0.07035,0.823018,0.075346,0.70197,0.048571,0.712814,0.047304,0.425629,0.094608
4501,gauss_nb,{'classifier__var_smoothing': 1e-08},0.413972,0.091073,0.682531,0.048715,0.60261,0.07035,0.823018,0.075346,0.70197,0.048571,0.712814,0.047304,0.425629,0.094608
3769,gauss_nb,{'classifier__var_smoothing': 1e-09},0.429809,0.095163,0.695772,0.05072,0.627324,0.07144,0.816008,0.076664,0.713268,0.05051,0.721666,0.049458,0.443332,0.098915
