dataset,classifier,hyperparameters,test_mcc,test_mcc_stdev,test_accuracy,test_accuracy_stdev,test_recall,test_recall_stdev,test_specificity,test_specificity_stdev,test_gm,test_gm_stdev,test_uar,test_uar_stdev,test_bm,test_bm_stdev
3743,knn,"{'classifier__n_neighbors': 15, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.600749,0.074801,0.791716,0.03941,0.731572,0.059232,0.873513,0.052642,0.798292,0.03932,0.802543,0.038199,0.605085,0.076398
3743,knn,"{'classifier__n_neighbors': 15, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.600732,0.074775,0.791706,0.039395,0.731554,0.059219,0.873513,0.052642,0.798282,0.039305,0.802534,0.038185,0.605067,0.07637
3999,knn,"{'classifier__n_neighbors': 15, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.600972,0.074717,0.791861,0.039358,0.731824,0.059047,0.873515,0.052577,0.798438,0.039288,0.80267,0.038167,0.605339,0.076333
3999,knn,"{'classifier__n_neighbors': 15, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.600955,0.07469,0.791851,0.039343,0.731806,0.059035,0.873515,0.052577,0.798428,0.039273,0.802661,0.038152,0.605321,0.076305
4191,knn,"{'classifier__n_neighbors': 11, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.570264,0.076991,0.773273,0.041402,0.700263,0.064357,0.872564,0.051632,0.780405,0.041367,0.786414,0.039512,0.572827,0.079024
4191,knn,"{'classifier__n_neighbors': 11, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.570353,0.077053,0.773294,0.041442,0.700192,0.064431,0.872711,0.05168,0.780427,0.041413,0.786451,0.039548,0.572903,0.079097
1757,knn,"{'classifier__n_neighbors': 13, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.593525,0.072078,0.787458,0.038334,0.724681,0.059747,0.87281,0.051052,0.794156,0.038109,0.798745,0.03685,0.59749,0.0737
1757,knn,"{'classifier__n_neighbors': 13, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.593595,0.072141,0.7875,0.038373,0.724753,0.059801,0.87281,0.051052,0.794195,0.038147,0.798781,0.036883,0.597563,0.073767
7708,knn,"{'classifier__n_neighbors': 19, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.586169,0.076732,0.780751,0.041576,0.705418,0.065216,0.883197,0.051209,0.78802,0.041624,0.794307,0.039515,0.588614,0.07903
7708,knn,"{'classifier__n_neighbors': 19, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.586119,0.07682,0.780709,0.041612,0.705311,0.065222,0.883246,0.051238,0.787983,0.041655,0.794279,0.039555,0.588557,0.07911
7710,knn,"{'classifier__n_neighbors': 19, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.592018,0.075503,0.784537,0.040547,0.712444,0.062824,0.882584,0.051211,0.791752,0.040542,0.797514,0.038776,0.595029,0.077552
7710,knn,"{'classifier__n_neighbors': 19, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.592061,0.075516,0.784547,0.040553,0.712409,0.062827,0.882658,0.051218,0.791765,0.040547,0.797534,0.038782,0.595067,0.077563
3933,knn,"{'classifier__n_neighbors': 19, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.595047,0.075053,0.785566,0.040541,0.711296,0.063137,0.886579,0.050098,0.792915,0.040514,0.798938,0.038617,0.597876,0.077233
3933,knn,"{'classifier__n_neighbors': 19, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.595314,0.075048,0.785691,0.040554,0.711387,0.063192,0.886751,0.050105,0.79304,0.040527,0.799069,0.03862,0.598139,0.077241
6814,knn,"{'classifier__n_neighbors': 17, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.584814,0.075678,0.780161,0.040796,0.705111,0.063833,0.882215,0.051274,0.787444,0.0409,0.793663,0.038941,0.587326,0.077882
