dataset,classifier,hyperparameters,test_mcc,test_mcc_stdev,test_accuracy,test_accuracy_stdev,test_recall,test_recall_stdev,test_specificity,test_specificity_stdev,test_gm,test_gm_stdev,test_uar,test_uar_stdev,test_bm,test_bm_stdev
7442,gauss_nb,{'classifier__var_smoothing': 1e-09},0.465631,0.080447,0.720485,0.041787,0.648591,0.063611,0.818255,0.060191,0.726934,0.04207,0.733423,0.040772,0.466847,0.081545
7442,gauss_nb,{'classifier__var_smoothing': 1e-08},0.465631,0.080447,0.720485,0.041787,0.648591,0.063611,0.818255,0.060191,0.726934,0.04207,0.733423,0.040772,0.466847,0.081545
3921,gauss_nb,{'classifier__var_smoothing': 1e-09},0.475561,0.07993,0.72161,0.041641,0.634028,0.063987,0.840748,0.059397,0.728525,0.042165,0.737388,0.040495,0.474776,0.08099
3921,gauss_nb,{'classifier__var_smoothing': 1e-08},0.475561,0.07993,0.72161,0.041641,0.634028,0.063987,0.840748,0.059397,0.728525,0.042165,0.737388,0.040495,0.474776,0.08099
6047,gauss_nb,{'classifier__var_smoothing': 1e-09},0.457282,0.080368,0.714838,0.042098,0.636988,0.064917,0.820744,0.059175,0.721439,0.042556,0.728866,0.040857,0.457732,0.081715
6047,gauss_nb,{'classifier__var_smoothing': 1e-08},0.457282,0.080368,0.714838,0.042098,0.636988,0.064917,0.820744,0.059175,0.721439,0.042556,0.728866,0.040857,0.457732,0.081715
7507,gauss_nb,{'classifier__var_smoothing': 1e-09},0.467605,0.079939,0.720943,0.041501,0.646698,0.06309,0.821909,0.059789,0.727517,0.041821,0.734303,0.040503,0.468607,0.081006
7507,gauss_nb,{'classifier__var_smoothing': 1e-08},0.467605,0.079939,0.720943,0.041501,0.646698,0.06309,0.821909,0.059789,0.727517,0.041821,0.734303,0.040503,0.468607,0.081006
3480,gauss_nb,{'classifier__var_smoothing': 1e-09},0.459858,0.079103,0.718563,0.040774,0.650987,0.062095,0.81045,0.060919,0.724796,0.040974,0.730719,0.039992,0.461437,0.079984
3480,gauss_nb,{'classifier__var_smoothing': 1e-08},0.459858,0.079103,0.718563,0.040774,0.650987,0.062095,0.81045,0.060919,0.724796,0.040974,0.730719,0.039992,0.461437,0.079984
6037,gauss_nb,{'classifier__var_smoothing': 1e-09},0.466924,0.082346,0.720378,0.042937,0.645198,0.06464,0.822641,0.060132,0.726974,0.043385,0.73392,0.041855,0.46784,0.083711
