dataset,classifier,hyperparameters,test_mcc,test_mcc_stdev,test_accuracy,test_accuracy_stdev,test_recall,test_recall_stdev,test_specificity,test_specificity_stdev,test_gm,test_gm_stdev,test_uar,test_uar_stdev,test_bm,test_bm_stdev
2412,svm_rbf,"{'classifier__C': 50, 'classifier__gamma': 0.01, 'classifier__kernel': 'rbf'}",0.665992,0.08455,0.834548,0.042777,0.81625,0.058046,0.866592,0.068521,0.839727,0.04328,0.841421,0.042959,0.682842,0.085919
6237,svm_rbf,"{'classifier__C': 5, 'classifier__gamma': 0.1, 'classifier__kernel': 'rbf'}",0.657141,0.083636,0.830507,0.042072,0.813802,0.057338,0.859794,0.068714,0.83515,0.042684,0.836798,0.042432,0.673595,0.084864
6493,svm_rbf,"{'classifier__C': 5, 'classifier__gamma': 0.1, 'classifier__kernel': 'rbf'}",0.657138,0.083545,0.830507,0.042018,0.813801,0.057277,0.859794,0.068714,0.83515,0.04264,0.836797,0.04239,0.673595,0.08478
5614,svm_rbf,"{'classifier__C': 100, 'classifier__gamma': 0.005, 'classifier__kernel': 'rbf'}",0.658015,0.086869,0.833419,0.042854,0.827886,0.058149,0.843011,0.075169,0.833855,0.044644,0.835448,0.044198,0.670897,0.088396
5358,svm_rbf,"{'classifier__C': 100, 'classifier__gamma': 0.005, 'classifier__kernel': 'rbf'}",0.658092,0.086926,0.833447,0.042895,0.827864,0.058174,0.843131,0.075137,0.833906,0.044683,0.835497,0.04423,0.670994,0.08846
5294,svm_rbf,"{'classifier__C': 100, 'classifier__gamma': 0.005, 'classifier__kernel': 'rbf'}",0.658555,0.087203,0.833721,0.042983,0.828246,0.057965,0.843212,0.075057,0.834157,0.044814,0.835729,0.044363,0.671458,0.088726
1198,svm_rbf,"{'classifier__C': 100, 'classifier__gamma': 0.005, 'classifier__kernel': 'rbf'}",0.65787,0.087281,0.833405,0.043014,0.828043,0.058053,0.842689,0.075093,0.833791,0.044835,0.835366,0.044382,0.670733,0.088764
5550,svm_rbf,"{'classifier__C': 100, 'classifier__gamma': 0.005, 'classifier__kernel': 'rbf'}",0.658491,0.087227,0.833692,0.042998,0.828224,0.057973,0.843171,0.075008,0.834128,0.044814,0.835697,0.044368,0.671395,0.088735
1454,svm_rbf,"{'classifier__C': 100, 'classifier__gamma': 0.005, 'classifier__kernel': 'rbf'}",0.657639,0.087305,0.83329,0.043024,0.827931,0.058067,0.842569,0.075124,0.833674,0.044835,0.83525,0.044394,0.6705,0.088787
2201,svm_rbf,"{'classifier__C': 500, 'classifier__gamma': 0.001, 'classifier__kernel': 'rbf'}",0.64988,0.086252,0.827887,0.042948,0.815641,0.058094,0.849348,0.07306,0.830852,0.044172,0.832495,0.043927,0.664989,0.087854
2457,svm_rbf,"{'classifier__C': 500, 'classifier__gamma': 0.001, 'classifier__kernel': 'rbf'}",0.649787,0.08633,0.827844,0.042964,0.815596,0.058038,0.849306,0.073161,0.830809,0.044218,0.832451,0.043975,0.664903,0.087951
2203,svm_rbf,"{'classifier__C': 100, 'classifier__gamma': 0.005, 'classifier__kernel': 'rbf'}",0.654506,0.085536,0.830505,0.042433,0.819481,0.057284,0.849823,0.0722,0.833088,0.043628,0.834652,0.043426,0.669304,0.086851
2459,svm_rbf,"{'classifier__C': 100, 'classifier__gamma': 0.005, 'classifier__kernel': 'rbf'}",0.654528,0.085467,0.830519,0.042397,0.819504,0.057244,0.849823,0.0722,0.833099,0.043601,0.834663,0.043398,0.669327,0.086796
3225,svm_rbf,"{'classifier__C': 100, 'classifier__gamma': 0.01, 'classifier__kernel': 'rbf'}",0.654446,0.086704,0.831391,0.042501,0.823981,0.05571,0.844363,0.074555,0.832669,0.044708,0.834172,0.044319,0.668344,0.088639
3481,svm_rbf,"{'classifier__C': 100, 'classifier__gamma': 0.01, 'classifier__kernel': 'rbf'}",0.654315,0.086666,0.831319,0.042486,0.823869,0.055687,0.844363,0.074533,0.832613,0.044695,0.834116,0.044305,0.668232,0.088609
