dataset,classifier,hyperparameters,test_mcc,test_mcc_stdev,test_accuracy,test_accuracy_stdev,test_recall,test_recall_stdev,test_specificity,test_specificity_stdev,test_gm,test_gm_stdev,test_uar,test_uar_stdev,test_bm,test_bm_stdev
1212,svm_poly,"{'classifier__C': 5, 'classifier__degree': 6, 'classifier__gamma': 0.05, 'classifier__kernel': 'poly'}",0.697469,0.069893,0.84941,0.034832,0.843903,0.046737,0.85688,0.053582,0.8496,0.035335,0.850391,0.035167,0.700783,0.070334
1470,svm_poly,"{'classifier__C': 5, 'classifier__degree': 5, 'classifier__gamma': 0.05, 'classifier__kernel': 'poly'}",0.698286,0.069533,0.849598,0.034726,0.841891,0.046826,0.860066,0.052728,0.85018,0.035118,0.850978,0.034963,0.701957,0.069925
5942,svm_poly,"{'classifier__C': 12000, 'classifier__degree': 3, 'classifier__gamma': 0.005, 'classifier__kernel': 'poly'}",0.693416,0.0714,0.846828,0.035759,0.835902,0.047565,0.861684,0.053344,0.847945,0.036159,0.848793,0.035985,0.697586,0.07197
3967,svm_poly,"{'classifier__C': 5000, 'classifier__degree': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly'}",0.695816,0.070845,0.8477,0.035617,0.834079,0.048405,0.866223,0.051598,0.849264,0.035705,0.850151,0.035566,0.700301,0.071133
1843,svm_poly,"{'classifier__C': 0.1, 'classifier__degree': 2, 'classifier__gamma': 0.5, 'classifier__kernel': 'poly'}",0.699141,0.070226,0.850017,0.035038,0.842203,0.046788,0.860632,0.053137,0.850622,0.035466,0.851417,0.035316,0.702835,0.070632
1843,svm_poly,"{'classifier__C': 10, 'classifier__degree': 2, 'classifier__gamma': 0.05, 'classifier__kernel': 'poly'}",0.699099,0.070218,0.849996,0.035035,0.842185,0.046793,0.860607,0.053123,0.850601,0.03546,0.851396,0.035311,0.702793,0.070622
1843,svm_poly,"{'classifier__C': 1000, 'classifier__degree': 2, 'classifier__gamma': 0.005, 'classifier__kernel': 'poly'}",0.699118,0.070218,0.850007,0.035035,0.842203,0.046788,0.860607,0.053123,0.85061,0.035461,0.851405,0.035311,0.702811,0.070623
5937,svm_poly,"{'classifier__C': 0.1, 'classifier__degree': 2, 'classifier__gamma': 0.5, 'classifier__kernel': 'poly'}",0.6958,0.070166,0.848439,0.034959,0.841462,0.046538,0.857911,0.053631,0.84889,0.035457,0.849686,0.035312,0.699373,0.070624
5937,svm_poly,"{'classifier__C': 10, 'classifier__degree': 2, 'classifier__gamma': 0.05, 'classifier__kernel': 'poly'}",0.695777,0.070172,0.848429,0.034962,0.841462,0.046538,0.857887,0.053628,0.848879,0.035459,0.849674,0.035315,0.699348,0.070629
5937,svm_poly,"{'classifier__C': 1000, 'classifier__degree': 2, 'classifier__gamma': 0.005, 'classifier__kernel': 'poly'}",0.695817,0.07019,0.84845,0.034972,0.84148,0.046541,0.857911,0.053609,0.8489,0.035468,0.849695,0.035323,0.699391,0.070646
5182,svm_poly,"{'classifier__C': 10, 'classifier__degree': 4, 'classifier__gamma': 0.05, 'classifier__kernel': 'poly'}",0.698275,0.071864,0.849662,0.035872,0.842633,0.04743,0.859216,0.05395,0.85013,0.036346,0.850925,0.036176,0.70185,0.072351
