dataset,classifier,hyperparameters,test_mcc,test_mcc_stdev,test_accuracy,test_accuracy_stdev,test_recall,test_recall_stdev,test_specificity,test_specificity_stdev,test_gm,test_gm_stdev,test_uar,test_uar_stdev,test_bm,test_bm_stdev
4208,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 300}",0.706535,0.069322,0.856545,0.03362,0.9002,0.039004,0.797173,0.060809,0.84627,0.036847,0.848686,0.035537,0.697373,0.071073
4208,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 350}",0.706535,0.069322,0.856545,0.03362,0.9002,0.039004,0.797173,0.060809,0.84627,0.036847,0.848686,0.035537,0.697373,0.071073
4208,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 400}",0.706535,0.069322,0.856545,0.03362,0.9002,0.039004,0.797173,0.060809,0.84627,0.036847,0.848686,0.035537,0.697373,0.071073
8016,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 50}",0.705587,0.068588,0.856069,0.033291,0.899592,0.038957,0.796877,0.061078,0.845803,0.036644,0.848234,0.035251,0.696469,0.070502
8016,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 100}",0.705587,0.068588,0.856069,0.033291,0.899592,0.038957,0.796877,0.061078,0.845803,0.036644,0.848234,0.035251,0.696469,0.070502
8016,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 150}",0.705587,0.068588,0.856069,0.033291,0.899592,0.038957,0.796877,0.061078,0.845803,0.036644,0.848234,0.035251,0.696469,0.070502
8016,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 200}",0.705587,0.068588,0.856069,0.033291,0.899592,0.038957,0.796877,0.061078,0.845803,0.036644,0.848234,0.035251,0.696469,0.070502
8016,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 250}",0.705587,0.068588,0.856069,0.033291,0.899592,0.038957,0.796877,0.061078,0.845803,0.036644,0.848234,0.035251,0.696469,0.070502
8016,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 300}",0.705587,0.068588,0.856069,0.033291,0.899592,0.038957,0.796877,0.061078,0.845803,0.036644,0.848234,0.035251,0.696469,0.070502
8016,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 350}",0.705587,0.068588,0.856069,0.033291,0.899592,0.038957,0.796877,0.061078,0.845803,0.036644,0.848234,0.035251,0.696469,0.070502
