dataset,classifier,hyperparameters,test_mcc,test_mcc_stdev,test_accuracy,test_accuracy_stdev,test_recall,test_recall_stdev,test_specificity,test_specificity_stdev,test_gm,test_gm_stdev,test_uar,test_uar_stdev,test_bm,test_bm_stdev
7870,knn,"{'classifier__n_neighbors': 7, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.51062,0.084494,0.729643,0.048277,0.642091,0.071888,0.883574,0.064604,0.751261,0.047329,0.762832,0.044545,0.525665,0.08909
7870,knn,"{'classifier__n_neighbors': 7, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.51062,0.084494,0.729643,0.048277,0.642091,0.071888,0.883574,0.064604,0.751261,0.047329,0.762832,0.044545,0.525665,0.08909
8126,knn,"{'classifier__n_neighbors': 7, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.510448,0.084472,0.729571,0.0483,0.642069,0.071989,0.883414,0.064587,0.751173,0.047339,0.762741,0.044536,0.525483,0.089072
8126,knn,"{'classifier__n_neighbors': 7, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.510448,0.084472,0.729571,0.0483,0.642069,0.071989,0.883414,0.064587,0.751173,0.047339,0.762741,0.044536,0.525483,0.089072
1246,knn,"{'classifier__n_neighbors': 13, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.521206,0.086941,0.740686,0.049867,0.666126,0.07491,0.871809,0.064909,0.760043,0.048098,0.768968,0.045585,0.537935,0.091171
1502,knn,"{'classifier__n_neighbors': 13, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.521207,0.087004,0.740686,0.049892,0.666126,0.074927,0.871809,0.064909,0.760043,0.04812,0.768967,0.04561,0.537935,0.091221
4062,knn,"{'classifier__n_neighbors': 13, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.527242,0.083175,0.743292,0.046922,0.666893,0.069554,0.877532,0.063839,0.763208,0.045575,0.772213,0.043587,0.544425,0.087174
4062,knn,"{'classifier__n_neighbors': 13, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.527202,0.083198,0.743278,0.04693,0.666893,0.069554,0.877492,0.06385,0.763191,0.045584,0.772193,0.043598,0.544385,0.087196
3806,knn,"{'classifier__n_neighbors': 13, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.527278,0.083433,0.743264,0.047068,0.666758,0.069703,0.877691,0.063945,0.763195,0.045727,0.772224,0.043726,0.544448,0.087452
3806,knn,"{'classifier__n_neighbors': 13, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.527239,0.083456,0.743249,0.047076,0.666758,0.069703,0.877651,0.063956,0.763178,0.045736,0.772204,0.043737,0.544408,0.087474
2334,knn,"{'classifier__n_neighbors': 15, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.497168,0.084039,0.704683,0.051167,0.57993,0.07518,0.923952,0.053014,0.730101,0.051526,0.751941,0.045308,0.503882,0.090617
2334,knn,"{'classifier__n_neighbors': 15, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.496398,0.084202,0.704354,0.051247,0.579728,0.075205,0.923402,0.052941,0.729761,0.051594,0.751565,0.045388,0.50313,0.090776
2078,knn,"{'classifier__n_neighbors': 15, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.497067,0.083893,0.704625,0.051057,0.579861,0.075036,0.923912,0.053032,0.730045,0.051419,0.751887,0.045224,0.503773,0.090447
2078,knn,"{'classifier__n_neighbors': 15, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.496337,0.084021,0.704324,0.051121,0.579705,0.075054,0.923362,0.052959,0.729734,0.051467,0.751533,0.045285,0.503067,0.09057
3295,knn,"{'classifier__n_neighbors': 21, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.521407,0.086322,0.734279,0.050484,0.644659,0.075993,0.891805,0.063191,0.756163,0.049165,0.768232,0.045682,0.536464,0.091365
